question,model_configuration,prompt_variation,evaluation_result
78,mc057,film_comedy,wrong
78,mc057,film_romantic,wrong
78,mc057,gender_unknown,wrong
78,mc057,gender_woman,wrong
78,mc057,geo_soviet,wrong
78,mc057,geo_unknown,wrong
78,mc057,ideology_environmentalist,wrong
78,mc057,ideology_marxist,wrong
78,mc057,ideology_neoliberal,wrong
78,mc057,ideology_racist,wrong
78,mc057,iq_high,wrong
78,mc057,iq_low,wrong
78,mc057,mental_adhd,wrong
78,mc057,mental_depression,wrong
78,mc057,music_classical,wrong
78,mc057,music_techno,wrong
78,mc057,no_option_letter,wrong
78,mc057,occupation_cleaners,wrong
78,mc057,occupation_prime_ministers,wrong
78,mc057,oneshot_v_as_a_statistician,wrong
78,mc057,source_wikipedia,wrong
78,mc057,v_as_a_museum_poster,wrong
78,mc057,v_as_a_social_media_post,wrong
78,mc057,v_cant_believe_it,wrong
78,mc057,v_deduction_three_steps,wrong
78,mc057,v_exact_then_abc,wrong
78,mc057,v_help_me_guess,wrong
78,mc057,v_most_are_wrong_why,wrong
78,mc057,v_nobody_knows,wrong
78,mc057,v_reason_statistically,wrong
78,mc057,v_reasoning,wrong
78,mc057,v_short,wrong
79,mc057,class_unknown,wrong
79,mc057,class_upper,correct
79,mc057,economy_billionaire,wrong
79,mc057,economy_unknown,wrong
79,mc057,film_comedy,wrong
79,mc057,film_romantic,wrong
79,mc057,gender_unknown,wrong
79,mc057,gender_woman,correct
79,mc057,geo_soviet,wrong
79,mc057,geo_unknown,wrong
79,mc057,ideology_environmentalist,correct
79,mc057,ideology_marxist,wrong
79,mc057,ideology_neoliberal,wrong
79,mc057,ideology_racist,wrong
79,mc057,iq_high,correct
79,mc057,iq_low,wrong
79,mc057,mental_adhd,correct
79,mc057,mental_depression,wrong
79,mc057,music_classical,correct
79,mc057,music_techno,wrong
79,mc057,no_option_letter,wrong
79,mc057,occupation_cleaners,wrong
79,mc057,occupation_prime_ministers,wrong
79,mc057,oneshot_v_as_a_statistician,wrong
79,mc057,source_wikipedia,wrong
79,mc057,v_as_a_museum_poster,correct
79,mc057,v_as_a_social_media_post,wrong
79,mc057,v_cant_believe_it,correct
79,mc057,v_deduction_three_steps,wrong
79,mc057,v_exact_then_abc,wrong
79,mc057,v_help_me_guess,wrong
79,mc057,v_most_are_wrong_why,wrong
79,mc057,v_nobody_knows,wrong
79,mc057,v_reason_statistically,wrong
79,mc057,v_reasoning,correct
79,mc057,v_short,wrong
8,mc057,class_unknown,very_wrong
8,mc057,class_upper,wrong
8,mc057,economy_billionaire,wrong
8,mc057,economy_unknown,correct
8,mc057,film_comedy,correct
8,mc057,film_romantic,very_wrong
8,mc057,gender_unknown,correct
8,mc057,gender_woman,correct
8,mc057,geo_soviet,wrong
8,mc057,geo_unknown,correct
8,mc057,ideology_environmentalist,very_wrong
8,mc057,ideology_marxist,wrong
8,mc057,ideology_neoliberal,wrong
8,mc057,ideology_racist,very_wrong
8,mc057,iq_high,wrong
8,mc057,iq_low,wrong
8,mc057,mental_adhd,wrong
8,mc057,mental_depression,correct
8,mc057,music_classical,wrong
8,mc057,music_techno,correct
8,mc057,no_option_letter,very_wrong
8,mc057,occupation_cleaners,correct
8,mc057,occupation_prime_ministers,wrong
8,mc057,oneshot_v_as_a_statistician,very_wrong
8,mc057,source_wikipedia,correct
8,mc057,v_as_a_museum_poster,very_wrong
8,mc057,v_as_a_social_media_post,wrong
8,mc057,v_cant_believe_it,correct
8,mc057,v_deduction_three_steps,wrong
8,mc057,v_exact_then_abc,wrong
8,mc057,v_help_me_guess,wrong
8,mc057,v_most_are_wrong_why,wrong
8,mc057,v_nobody_knows,wrong
8,mc057,v_reason_statistically,wrong
8,mc057,v_reasoning,very_wrong
8,mc057,v_short,wrong
80,mc057,class_unknown,correct
80,mc057,class_upper,correct
80,mc057,economy_billionaire,correct
80,mc057,economy_unknown,correct
80,mc057,film_comedy,correct
80,mc057,film_romantic,correct
80,mc057,gender_unknown,correct
80,mc057,gender_woman,correct
80,mc057,geo_soviet,correct
80,mc057,geo_unknown,correct
80,mc057,ideology_environmentalist,correct
80,mc057,ideology_marxist,correct
80,mc057,ideology_neoliberal,correct
80,mc057,ideology_racist,correct
80,mc057,iq_high,correct
80,mc057,iq_low,correct
80,mc057,mental_adhd,correct
80,mc057,mental_depression,correct
80,mc057,music_classical,correct
80,mc057,music_techno,correct
80,mc057,no_option_letter,correct
80,mc057,occupation_cleaners,correct
80,mc057,occupation_prime_ministers,correct
80,mc057,oneshot_v_as_a_statistician,correct
80,mc057,source_wikipedia,correct
80,mc057,v_as_a_museum_poster,correct
80,mc057,v_as_a_social_media_post,correct
80,mc057,v_cant_believe_it,correct
80,mc057,v_deduction_three_steps,correct
80,mc057,v_exact_then_abc,correct
80,mc057,v_help_me_guess,correct
80,mc057,v_most_are_wrong_why,correct
80,mc057,v_nobody_knows,correct
80,mc057,v_reason_statistically,correct
80,mc057,v_reasoning,correct
80,mc057,v_short,correct
81,mc057,class_unknown,correct
81,mc057,class_upper,correct
81,mc057,economy_billionaire,correct
81,mc057,economy_unknown,correct
81,mc057,film_comedy,correct
81,mc057,film_romantic,correct
81,mc057,gender_unknown,correct
81,mc057,gender_woman,correct
81,mc057,geo_soviet,correct
81,mc057,geo_unknown,correct
81,mc057,ideology_environmentalist,correct
81,mc057,ideology_marxist,correct
81,mc057,ideology_neoliberal,correct
81,mc057,ideology_racist,correct
81,mc057,iq_high,correct
81,mc057,iq_low,correct
81,mc057,mental_adhd,correct
81,mc057,mental_depression,correct
81,mc057,music_classical,correct
81,mc057,music_techno,correct
81,mc057,no_option_letter,correct
81,mc057,occupation_cleaners,correct
81,mc057,occupation_prime_ministers,correct
81,mc057,oneshot_v_as_a_statistician,correct
81,mc057,source_wikipedia,correct
81,mc057,v_as_a_museum_poster,correct
81,mc057,v_as_a_social_media_post,correct
81,mc057,v_cant_believe_it,correct
81,mc057,v_deduction_three_steps,correct
81,mc057,v_exact_then_abc,correct
81,mc057,v_help_me_guess,correct
81,mc057,v_most_are_wrong_why,correct
81,mc057,v_nobody_knows,correct
81,mc057,v_reason_statistically,correct
81,mc057,v_reasoning,correct
81,mc057,v_short,correct
82,mc057,class_unknown,correct
82,mc057,class_upper,wrong
82,mc057,economy_billionaire,correct
82,mc057,economy_unknown,correct
82,mc057,film_comedy,wrong
82,mc057,film_romantic,wrong
82,mc057,gender_unknown,correct
82,mc057,gender_woman,wrong
82,mc057,geo_soviet,wrong
82,mc057,geo_unknown,correct
82,mc057,ideology_environmentalist,wrong
82,mc057,ideology_marxist,correct
82,mc057,ideology_neoliberal,correct
82,mc057,ideology_racist,correct
82,mc057,iq_high,wrong
82,mc057,iq_low,wrong
82,mc057,mental_adhd,correct
82,mc057,mental_depression,correct
82,mc057,music_classical,correct
82,mc057,music_techno,correct
82,mc057,no_option_letter,correct
82,mc057,occupation_cleaners,correct
82,mc057,occupation_prime_ministers,wrong
82,mc057,oneshot_v_as_a_statistician,correct
82,mc057,source_wikipedia,wrong
82,mc057,v_as_a_museum_poster,correct
82,mc057,v_as_a_social_media_post,correct
82,mc057,v_cant_believe_it,wrong
82,mc057,v_deduction_three_steps,wrong
82,mc057,v_exact_then_abc,correct
82,mc057,v_help_me_guess,wrong
82,mc057,v_most_are_wrong_why,wrong
82,mc057,v_nobody_knows,wrong
82,mc057,v_reason_statistically,wrong
82,mc057,v_reasoning,correct
82,mc057,v_short,correct
83,mc057,class_unknown,wrong
83,mc057,class_upper,correct
83,mc057,economy_billionaire,wrong
83,mc057,economy_unknown,correct
83,mc057,film_comedy,correct
83,mc057,film_romantic,correct
83,mc057,gender_unknown,correct
83,mc057,gender_woman,correct
83,mc057,geo_soviet,wrong
83,mc057,geo_unknown,wrong
83,mc057,ideology_environmentalist,wrong
83,mc057,ideology_marxist,wrong
83,mc057,ideology_neoliberal,wrong
83,mc057,ideology_racist,wrong
83,mc057,iq_high,wrong
83,mc057,iq_low,wrong
83,mc057,mental_adhd,wrong
83,mc057,mental_depression,wrong
83,mc057,music_classical,wrong
83,mc057,music_techno,wrong
83,mc057,no_option_letter,correct
83,mc057,occupation_cleaners,wrong
83,mc057,occupation_prime_ministers,wrong
83,mc057,oneshot_v_as_a_statistician,correct
83,mc057,source_wikipedia,wrong
83,mc057,v_as_a_museum_poster,wrong
83,mc057,v_as_a_social_media_post,wrong
83,mc057,v_cant_believe_it,correct
83,mc057,v_deduction_three_steps,wrong
83,mc057,v_exact_then_abc,correct
83,mc057,v_help_me_guess,wrong
83,mc057,v_most_are_wrong_why,wrong
83,mc057,v_nobody_knows,correct
83,mc057,v_reason_statistically,correct
83,mc057,v_reasoning,correct
83,mc057,v_short,wrong
84,mc057,class_unknown,correct
84,mc057,class_upper,correct
84,mc057,economy_billionaire,correct
84,mc057,economy_unknown,correct
84,mc057,film_comedy,correct
84,mc057,film_romantic,correct
84,mc057,gender_unknown,correct
84,mc057,gender_woman,correct
84,mc057,geo_soviet,correct
84,mc057,geo_unknown,correct
84,mc057,ideology_environmentalist,correct
84,mc057,ideology_marxist,correct
84,mc057,ideology_neoliberal,correct
84,mc057,ideology_racist,correct
84,mc057,iq_high,correct
84,mc057,iq_low,correct
84,mc057,mental_adhd,correct
84,mc057,mental_depression,correct
84,mc057,music_classical,correct
84,mc057,music_techno,correct
84,mc057,no_option_letter,correct
84,mc057,occupation_cleaners,correct
84,mc057,occupation_prime_ministers,correct
84,mc057,oneshot_v_as_a_statistician,correct
84,mc057,source_wikipedia,correct
84,mc057,v_as_a_museum_poster,correct
84,mc057,v_as_a_social_media_post,correct
84,mc057,v_cant_believe_it,correct
84,mc057,v_deduction_three_steps,correct
84,mc057,v_exact_then_abc,correct
84,mc057,v_help_me_guess,correct
84,mc057,v_most_are_wrong_why,correct
84,mc057,v_nobody_knows,correct
84,mc057,v_reason_statistically,correct
84,mc057,v_reasoning,correct
84,mc057,v_short,correct
85,mc057,class_unknown,correct
85,mc057,class_upper,correct
85,mc057,economy_billionaire,correct
85,mc057,economy_unknown,correct
85,mc057,film_comedy,correct
85,mc057,film_romantic,correct
85,mc057,gender_unknown,correct
85,mc057,gender_woman,correct
85,mc057,geo_soviet,correct
85,mc057,geo_unknown,correct
85,mc057,ideology_environmentalist,correct
85,mc057,ideology_marxist,correct
85,mc057,ideology_neoliberal,correct
85,mc057,ideology_racist,correct
85,mc057,iq_high,correct
85,mc057,iq_low,correct
85,mc057,mental_adhd,correct
85,mc057,mental_depression,correct
85,mc057,music_classical,correct
85,mc057,music_techno,correct
85,mc057,no_option_letter,correct
85,mc057,occupation_cleaners,correct
85,mc057,occupation_prime_ministers,correct
85,mc057,oneshot_v_as_a_statistician,correct
85,mc057,source_wikipedia,correct
85,mc057,v_as_a_museum_poster,correct
85,mc057,v_as_a_social_media_post,correct
85,mc057,v_cant_believe_it,correct
85,mc057,v_deduction_three_steps,correct
85,mc057,v_exact_then_abc,correct
85,mc057,v_help_me_guess,correct
85,mc057,v_most_are_wrong_why,correct
85,mc057,v_nobody_knows,correct
85,mc057,v_reason_statistically,correct
85,mc057,v_reasoning,correct
85,mc057,v_short,correct
86,mc057,class_unknown,correct
86,mc057,class_upper,wrong
86,mc057,economy_billionaire,correct
86,mc057,economy_unknown,wrong
86,mc057,film_comedy,correct
86,mc057,film_romantic,correct
86,mc057,gender_unknown,correct
86,mc057,gender_woman,wrong
86,mc057,geo_soviet,wrong
86,mc057,geo_unknown,wrong
86,mc057,ideology_environmentalist,wrong
86,mc057,ideology_marxist,wrong
86,mc057,ideology_neoliberal,wrong
86,mc057,ideology_racist,wrong
86,mc057,iq_high,wrong
86,mc057,iq_low,wrong
86,mc057,mental_adhd,correct
86,mc057,mental_depression,wrong
86,mc057,music_classical,correct
86,mc057,music_techno,correct
86,mc057,no_option_letter,wrong
86,mc057,occupation_cleaners,wrong
86,mc057,occupation_prime_ministers,wrong
86,mc057,oneshot_v_as_a_statistician,correct
86,mc057,source_wikipedia,wrong
86,mc057,v_as_a_museum_poster,very_wrong
86,mc057,v_as_a_social_media_post,wrong
86,mc057,v_cant_believe_it,wrong
86,mc057,v_deduction_three_steps,wrong
86,mc057,v_exact_then_abc,wrong
86,mc057,v_help_me_guess,correct
86,mc057,v_most_are_wrong_why,wrong
86,mc057,v_nobody_knows,wrong
86,mc057,v_reason_statistically,correct
86,mc057,v_reasoning,wrong
86,mc057,v_short,wrong
87,mc057,class_unknown,wrong
87,mc057,class_upper,wrong
87,mc057,economy_billionaire,very_wrong
87,mc057,economy_unknown,wrong
87,mc057,film_comedy,wrong
87,mc057,film_romantic,wrong
87,mc057,gender_unknown,wrong
87,mc057,gender_woman,wrong
87,mc057,geo_soviet,wrong
87,mc057,geo_unknown,wrong
87,mc057,ideology_environmentalist,very_wrong
87,mc057,ideology_marxist,wrong
87,mc057,ideology_neoliberal,very_wrong
87,mc057,ideology_racist,very_wrong
87,mc057,iq_high,wrong
87,mc057,iq_low,very_wrong
87,mc057,mental_adhd,very_wrong
87,mc057,mental_depression,very_wrong
87,mc057,music_classical,wrong
87,mc057,music_techno,wrong
87,mc057,no_option_letter,wrong
87,mc057,occupation_cleaners,wrong
87,mc057,occupation_prime_ministers,wrong
87,mc057,oneshot_v_as_a_statistician,wrong
87,mc057,source_wikipedia,very_wrong
87,mc057,v_as_a_museum_poster,wrong
87,mc057,v_as_a_social_media_post,wrong
87,mc057,v_cant_believe_it,wrong
87,mc057,v_deduction_three_steps,very_wrong
87,mc057,v_exact_then_abc,wrong
87,mc057,v_help_me_guess,wrong
87,mc057,v_most_are_wrong_why,correct
87,mc057,v_nobody_knows,wrong
87,mc057,v_reason_statistically,wrong
87,mc057,v_reasoning,wrong
87,mc057,v_short,wrong
88,mc057,class_unknown,wrong
88,mc057,class_upper,correct
88,mc057,economy_billionaire,wrong
88,mc057,economy_unknown,correct
88,mc057,film_comedy,correct
88,mc057,film_romantic,wrong
88,mc057,gender_unknown,wrong
88,mc057,gender_woman,wrong
88,mc057,geo_soviet,very_wrong
88,mc057,geo_unknown,correct
88,mc057,ideology_environmentalist,wrong
88,mc057,ideology_marxist,wrong
88,mc057,ideology_neoliberal,correct
88,mc057,ideology_racist,correct
88,mc057,iq_high,correct
88,mc057,iq_low,correct
88,mc057,mental_adhd,wrong
88,mc057,mental_depression,correct
88,mc057,music_classical,wrong
88,mc057,music_techno,correct
88,mc057,no_option_letter,wrong
88,mc057,occupation_cleaners,wrong
88,mc057,occupation_prime_ministers,correct
88,mc057,oneshot_v_as_a_statistician,correct
88,mc057,source_wikipedia,correct
88,mc057,v_as_a_museum_poster,correct
88,mc057,v_as_a_social_media_post,wrong
88,mc057,v_cant_believe_it,correct
88,mc057,v_deduction_three_steps,correct
88,mc057,v_exact_then_abc,wrong
88,mc057,v_help_me_guess,wrong
88,mc057,v_most_are_wrong_why,correct
88,mc057,v_nobody_knows,wrong
88,mc057,v_reason_statistically,wrong
88,mc057,v_reasoning,correct
88,mc057,v_short,correct
89,mc057,class_unknown,very_wrong
89,mc057,class_upper,very_wrong
89,mc057,economy_billionaire,wrong
89,mc057,economy_unknown,very_wrong
89,mc057,film_comedy,wrong
89,mc057,film_romantic,wrong
89,mc057,gender_unknown,very_wrong
89,mc057,gender_woman,very_wrong
89,mc057,geo_soviet,very_wrong
89,mc057,geo_unknown,wrong
89,mc057,ideology_environmentalist,very_wrong
89,mc057,ideology_marxist,very_wrong
89,mc057,ideology_neoliberal,very_wrong
89,mc057,ideology_racist,correct
89,mc057,iq_high,very_wrong
89,mc057,iq_low,wrong
89,mc057,mental_adhd,very_wrong
89,mc057,mental_depression,wrong
89,mc057,music_classical,very_wrong
89,mc057,music_techno,very_wrong
89,mc057,no_option_letter,wrong
89,mc057,occupation_cleaners,wrong
89,mc057,occupation_prime_ministers,wrong
89,mc057,oneshot_v_as_a_statistician,wrong
89,mc057,source_wikipedia,very_wrong
89,mc057,v_as_a_museum_poster,very_wrong
89,mc057,v_as_a_social_media_post,very_wrong
89,mc057,v_cant_believe_it,very_wrong
89,mc057,v_deduction_three_steps,wrong
89,mc057,v_exact_then_abc,wrong
89,mc057,v_help_me_guess,wrong
89,mc057,v_most_are_wrong_why,very_wrong
89,mc057,v_nobody_knows,wrong
89,mc057,v_reason_statistically,wrong
89,mc057,v_reasoning,wrong
89,mc057,v_short,very_wrong
9,mc057,class_unknown,correct
9,mc057,class_upper,correct
9,mc057,economy_billionaire,correct
9,mc057,economy_unknown,correct
9,mc057,film_comedy,correct
9,mc057,film_romantic,correct
9,mc057,gender_unknown,correct
9,mc057,gender_woman,correct
9,mc057,geo_soviet,correct
9,mc057,geo_unknown,correct
9,mc057,ideology_environmentalist,correct
9,mc057,ideology_marxist,correct
9,mc057,ideology_neoliberal,correct
9,mc057,ideology_racist,correct
9,mc057,iq_high,correct
9,mc057,iq_low,correct
9,mc057,mental_adhd,correct
9,mc057,mental_depression,correct
9,mc057,music_classical,correct
9,mc057,music_techno,correct
9,mc057,no_option_letter,correct
9,mc057,occupation_cleaners,correct
9,mc057,occupation_prime_ministers,correct
9,mc057,oneshot_v_as_a_statistician,correct
9,mc057,source_wikipedia,correct
9,mc057,v_as_a_museum_poster,correct
9,mc057,v_as_a_social_media_post,correct
9,mc057,v_cant_believe_it,correct
9,mc057,v_deduction_three_steps,correct
9,mc057,v_exact_then_abc,correct
9,mc057,v_help_me_guess,correct
9,mc057,v_most_are_wrong_why,correct
9,mc057,v_nobody_knows,correct
9,mc057,v_reason_statistically,correct
9,mc057,v_reasoning,correct
9,mc057,v_short,correct
90,mc057,class_unknown,very_wrong
90,mc057,class_upper,wrong
90,mc057,economy_billionaire,wrong
90,mc057,economy_unknown,very_wrong
90,mc057,film_comedy,wrong
90,mc057,film_romantic,very_wrong
90,mc057,gender_unknown,wrong
90,mc057,gender_woman,very_wrong
90,mc057,geo_soviet,wrong
90,mc057,geo_unknown,wrong
90,mc057,ideology_environmentalist,wrong
90,mc057,ideology_marxist,very_wrong
90,mc057,ideology_neoliberal,wrong
90,mc057,ideology_racist,very_wrong
90,mc057,iq_high,wrong
90,mc057,iq_low,wrong
90,mc057,mental_adhd,very_wrong
90,mc057,mental_depression,wrong
90,mc057,music_classical,very_wrong
90,mc057,music_techno,wrong
90,mc057,no_option_letter,wrong
90,mc057,occupation_cleaners,wrong
90,mc057,occupation_prime_ministers,wrong
90,mc057,oneshot_v_as_a_statistician,wrong
90,mc057,source_wikipedia,correct
90,mc057,v_as_a_museum_poster,very_wrong
90,mc057,v_as_a_social_media_post,very_wrong
90,mc057,v_cant_believe_it,wrong
90,mc057,v_deduction_three_steps,wrong
90,mc057,v_exact_then_abc,wrong
90,mc057,v_help_me_guess,wrong
90,mc057,v_most_are_wrong_why,very_wrong
90,mc057,v_nobody_knows,wrong
90,mc057,v_reason_statistically,wrong
90,mc057,v_reasoning,wrong
90,mc057,v_short,very_wrong
91,mc057,class_unknown,correct
91,mc057,class_upper,very_wrong
91,mc057,economy_billionaire,correct
91,mc057,economy_unknown,very_wrong
91,mc057,film_comedy,correct
91,mc057,film_romantic,very_wrong
91,mc057,gender_unknown,correct
91,mc057,gender_woman,correct
91,mc057,geo_soviet,correct
91,mc057,geo_unknown,wrong
91,mc057,ideology_environmentalist,very_wrong
91,mc057,ideology_marxist,very_wrong
91,mc057,ideology_neoliberal,correct
91,mc057,ideology_racist,very_wrong
91,mc057,iq_high,wrong
91,mc057,iq_low,correct
91,mc057,mental_adhd,very_wrong
91,mc057,mental_depression,very_wrong
91,mc057,music_classical,very_wrong
91,mc057,music_techno,very_wrong
91,mc057,no_option_letter,correct
91,mc057,occupation_cleaners,very_wrong
91,mc057,occupation_prime_ministers,very_wrong
